CD8B	CD247
CD8B	HLA-B
CD8B	HLA-F
CD8B	TRAT1
CD9	L1CAM
CD14	CD36
CD14	F2R
CD14	ITGA4
CD14	ITGAM
CD14	ITGB1
CD14	ITGB2
CD14	LY96
CD14	TLR2
CD14	TLR4
CD14	TLR6
CD22	PTPRC
CD24	SELP
CD28	CD2
CD28	CD80
CD28	CD86
CD28	CTLA4
CD28	ITGA1
CD28	ITGA2
CD28	ITGA3
CD28	ITGA4
CD28	ITGA5
CD28	ITGA8
CD28	ITGA9
CD28	ITGA10
CD28	ITGA11
CD28	ITGAD
CD28	ITGAE
CD28	ITGAL
CD28	ITGAM
CD28	ITGAV
CD28	ITGAX
CD28	ITGB1
CD28	ITGB2
CD28	ITGB3
CD28	ITGB4
CD28	ITGB5
CD28	ITGB6
CD28	ITGB7
CD28	ITGB8
CD34	SELE
CD34	SELL
CD34	SELP
CD38	PECAM1
CD40LG	APP
CD40LG	BIRC2
CD40LG	C3
CD40LG	CCR2
CD40LG	CD4
CD40LG	CD40
CD40LG	CD47
CD40LG	CD53
CD40LG	CD80
CD40LG	CD83
CD40LG	F3
CD40LG	ITGAM
CD40LG	ITGB2
CD40LG	LY9
CD40LG	MAP2K4
CD40LG	MAP3K1
CD40LG	MAP4K4
CD40LG	MAPK8
CD40LG	MAPK9
CD40LG	MAPK10
CD40LG	MAPK11
CD40LG	MAPK14
CD40LG	PIK3CA
CD40LG	PTGS2
CD40LG	VCAM1
CD40LG	VEGFA
CD44	CD74
CD44	ERBB2
CD44	HGF
CD44	SELE
CD44	SLC9A1
CD47	ITGA2B
CD47	ITGAV
CD47	ITGB3
CD47	SIRPA
CD47	SIRPG
CD48	CD2
CD48	CD244
CD48	PDCD1
CD52	SIGLEC10
CD55	ADGRE2
CD55	ADGRE5
CD55	TMEM115
CD58	CD2
CD59B	CD2
CD59B	SIGLEC1
CD59B	STAB1
CD59B	TNFSF15
CD59	CD2
CD59	TMEM115
CD70	CD27
CD70	GPRC5B
CD70	TNFRSF13B
CD70	TNFRSF17
CD72	CD5
CD72	NCAM2
CD72	SEMA4D
CD80	CD3D
CD80	CD3E
CD80	CD3G
CD80	CD4
CD80	CD8A
CD80	CD8B1
CD80	CD28
CD80	CD86
CD80	CD247
CD80	CD274
CD80	CTLA4
CD80	ITGA1
CD80	ITGA2
CD80	ITGA3
CD80	ITGA4
CD80	ITGA5
CD80	ITGA8
CD80	ITGA9
CD80	ITGA10
CD80	ITGA11
CD80	ITGAD
CD80	ITGAE
CD80	ITGAL
CD80	ITGAM
CD80	ITGAV
CD80	ITGAX
CD80	ITGB1
CD80	ITGB2
CD80	ITGB3
CD80	ITGB4
CD80	ITGB5
CD80	ITGB6
CD80	ITGB7
CD80	ITGB8
CD80	ITK
CD80	LCK
CD80	NGFR
CD80	PIK3CA
CD80	PIK3R1
CD80	PRF1
CD80	PRKCQ
CD80	STK39
CD80	ZAP70
CD84	CD84
CD86	CD28
CD86	CD80
CD86	CTLA4
CD96	NECTIN1
CD96	PVR
CD99	PILRA
CD99	PILRB
CD160	HLA-B
CD160	HLA-F
CD160	KLRD1
CD160	TNFRSF14
CD177	PECAM1
CD177	PROCR
CD200R1	CD200
CD200R1	CD200R1L
CD200	CD200R1
CD200	CD200R1L
CD200	CD200R2
CD209E	CD46
CD209E	CEACAM2
CD209E	NR3C2
CD209E	RAF1
CD209	ICAM3
CD226	NECTIN2
CD226	PVR
CD244	CD48
CD274	CD80
CD274	PDCD1
CD274	PDCD1LG2
CD320	IGSF5
CDH1	CDH2
CDH1	EGFR
CDH1	ERBB3
CDH1	F2RL2
CDH1	IGF1R
CDH1	ITGA6
CDH1	ITGAE
CDH1	ITGB4
CDH1	ITGB7
CDH1	KLRG1
CDH1	LRP5
CDH1	PTPRM
CDH4	CDON
CEACAM1	CD209
CEACAM1	HAVCR2
CEACAM1	SELE
CEACAM2	CD209E
CEACAM2	HAVCR2
CEACAM2	SELE
CEACAM5	CD1D
CEACAM5	CD8A
CEACAM6	CEACAM8
CEACAM8	CEACAM1
CEACAM16	TECTA
CEACAM16	TECTB
CELA3B	CHRM3
CEL	CXCR4
CER1	BAMBI
CER1	BMPR1A
CER1	BMPR1B
CER1	BMPR2
CER1	HJV
CER1	MRC2
CER1	RGMB
CER1	WNT2
CER1	WNT3A
CER1	WNT5A
CER1	WNT6
CETP	APP
CFB	CR1
CFH	ITGAM
CFH	SELL
CFI	CD46
CFI	CR1
CFP	NCR1
CGA	ADCYAP1R1
CGA	ADRB2
CGA	ADRB3
CGA	FSHR
CGA	GPR20
CGA	GPR84
CGA	LHCGR
CGA	NOS3
CGA	PTH1R
CGA	RAMP2
CGA	RAMP3
CGA	SIRPA
CGA	TSHR
CGA	VIPR1
CGB3	LHCGR
CGB8	SIRPA
CGN	F11R
CGN	OCLN
CGN	TGFBR1
CGN	TGFBR2
CHAD	ITGA1
CHAD	ITGA2
CHAD	ITGA2B
CHAD	ITGA3
CHAD	ITGA4
CHAD	ITGA5
CHAD	ITGA6
CHAD	ITGA7
CHAD	ITGA8
CHAD	ITGA9
CHAD	ITGA10
CHAD	ITGA11
CHAD	ITGAV
CHAD	ITGB1
CHAD	ITGB3
CHAD	ITGB4
CHAD	ITGB5
CHAD	ITGB6
CHAD	ITGB7
CHAD	ITGB8
CHRDL1	BAMBI
CHRDL1	BMPR1A
CHRDL1	BMPR1B
CHRDL1	BMPR2
CHRDL1	HJV
CHRDL1	RGMB
CHRD	BAMBI
CHRD	BMPR1A
CHRD	BMPR1B
CHRD	BMPR2
CHRD	HJV
CHRD	RGMB
CIRBP	MAPK3
CIRBP	TREM1
CKLF	CCR4
CKLF	LRP6
CLCF1	CNTFR
CLCF1	CRLF1
CLCF1	IL6ST
CLCF1	LIFR
CLCF1	STAT3
CLDN1	MMP2
CLDN3	CLDN1
CLDN14	CLDN16
CLDN16	CLDN19
CLDN19	CLDN6
CLDN19	CLDN7
CLDN19	CLDN8
CLDN19	CLDN9
CLEC1B	KLRB1C
CLEC1B	PDPN
CLEC1B	SYK
CLEC2A	KLRB1
CLEC2A	KLRF2
CLEC2B	KLRF1
CLEC2D	KLRB1
CLEC2F	KLRB1C
CLEC3A	CLEC2B
CLEC3A	CLEC10A
CLEC4C	FCER1G
CLEC4G	LAG3
CLEC11A	ITGA10
CLEC11A	ITGA11
CLEC11A	ITGB1
CLEC11A	KIT
CMTM2B	KLK1B3
CMTM3	AR
CMTM3	KLK1B3
CMTM8	EGFR
CNTF	CNTFR
CNTF	IL6R
CNTF	IL6RA
CNTF	IL6ST
CNTF	LIFR
CNTN1	CHL1
CNTN1	CNTNAP1
CNTN1	FCGRT
CNTN1	IL23R
CNTN1	NFASC
CNTN1	NOTCH1
CNTN1	NOTCH2
CNTN1	NRCAM
CNTN1	PTPRZ1
CNTN2	CNTN1
CNTN2	CNTNAP2
CNTN2	KREMEN1
CNTN2	NRCAM
CNTN2	NRP1
CNTN3	PTPRG
CNTN4	APLP1
CNTN4	APP
CNTN4	PTPRG
CNTN6	CHL1
CNTN6	NOTCH1
CNTN6	PTPRG
COL1A1	CD36
COL1A1	CD44
COL1A1	CD93
COL1A1	DDR1
COL1A1	DDR2
COL1A1	FLT4
COL1A1	GP6
COL1A1	ITGA1
COL1A1	ITGA2
COL1A1	ITGA5
COL1A1	ITGA11
COL1A1	ITGAV
COL1A1	ITGB1
COL1A1	ITGB3
COL1A1	SDC1
COL1A2	CD36
COL1A2	CD44
COL1A2	CD93
COL1A2	FLT4
COL1A2	GP6
COL1A2	ITGA1
COL1A2	ITGA2
COL1A2	ITGA11
COL1A2	ITGAV
COL1A2	ITGB1
COL1A2	ITGB3
COL1A2	SDC1
COL2A1	DDR1
COL2A1	ITGA1
COL2A1	ITGA2
COL2A1	ITGA10
COL2A1	ITGB1
COL2A1	MAG
COL2A1	OR1E1
COL2A1	SDC1
COL2A1	TNFRSF10A
COL2A1	TNFRSF10B
COL3A1	DDR1
COL3A1	DDR2
COL3A1	ITGA2
COL3A1	ITGB1
COL3A1	MAG
COL3A1	SDC1
COL4A1	CD47
COL4A1	CD93
COL4A1	ITGA1
COL4A1	ITGA2
COL4A1	ITGAV
COL4A1	ITGB1
COL4A1	ITGB3
COL4A1	ITGB8
COL4A1	SDC1
COL4A2	CD47
COL4A2	CD93
COL4A2	ITGA1
COL4A2	ITGA2
COL4A2	ITGAV
COL4A2	ITGB1
COL4A2	ITGB3
COL4A2	ITGB5
COL4A2	SDC1
COL4A3	CD47
COL4A3	CD93
COL4A3	ITGA1
COL4A3	ITGA2
COL4A3	ITGA3
COL4A3	ITGAV
COL4A3	ITGB1
COL4A3	ITGB3
COL4A3	SDC1
COL4A4	CD47
COL4A4	ITGA1
COL4A4	ITGA2
COL4A4	ITGAV
COL4A4	ITGB1
COL4A4	ITGB3
COL4A4	SDC1
COL4A5	CD47
COL4A5	CD93
COL4A5	ITGA1
COL4A5	ITGA2
COL4A5	ITGAV
COL4A5	ITGB1
COL4A5	ITGB3
COL4A5	SDC1
COL4A6	CD47
COL4A6	CD93
COL4A6	ITGA1
COL4A6	ITGA2
COL4A6	ITGAV
COL4A6	ITGB1
COL4A6	ITGB3
COL4A6	SDC1
COL5A1	ITGA1
COL5A1	ITGB1
COL5A1	SDC1
COL5A1	SDC3
COL5A2	DDR1
COL5A2	ITGA1
COL5A2	ITGB1
COL5A2	SDC1
COL5A3	SDC3
COL6A1	ITGA1
COL6A1	ITGA2
COL6A1	ITGA6
COL6A1	ITGB1
COL6A1	SDC1
COL6A2	ITGA1
COL6A2	ITGA2
COL6A2	ITGB1
COL6A2	SDC1
COL6A3	CD44
COL6A3	GP6
COL6A3	ITGA1
COL6A3	ITGA2
COL6A3	ITGA2B
COL6A3	ITGA3
COL6A3	ITGA4
COL6A3	ITGA5
COL6A3	ITGA6
COL6A3	ITGA7
COL6A3	ITGA8
COL6A3	ITGA9
COL6A3	ITGA10
COL6A3	ITGA11
COL6A3	ITGAV
COL6A3	ITGB1
COL6A3	ITGB3
COL6A3	ITGB4
COL6A3	ITGB5
COL6A3	ITGB6
COL6A3	ITGB7
COL6A3	ITGB8
COL6A3	SDC1
COL6A3	SDC2
COL6A3	SDC3
COL6A5	CD44
COL6A5	GP6
COL6A5	ITGA1
COL6A5	ITGA2
COL6A5	ITGB1
COL6A5	SDC1
COL6A6	CD44
COL6A6	GP6
COL6A6	ITGA1
COL6A6	ITGA2
COL6A6	ITGA2B
COL6A6	ITGA3
COL6A6	ITGA4
COL6A6	ITGA5
COL6A6	ITGA6
COL6A6	ITGA7
COL6A6	ITGA8
COL6A6	ITGA9
COL6A6	ITGA10
COL6A6	ITGA11
COL6A6	ITGAV
COL6A6	ITGB1
COL6A6	ITGB3
COL6A6	ITGB4
COL6A6	ITGB5
COL6A6	ITGB6
COL6A6	ITGB7
COL6A6	ITGB8
COL6A6	SDC1
COL6A6	SDC2
COL6A6	SDC3
COL7A1	ITGA2
COL7A1	ITGB1
COL7A1	SDC1
COL8A1	ITGA1
COL8A1	ITGA2
COL8A2	DDR1
COL8A2	SLC4A11
COL9A1	ITGA1
COL9A1	ITGA2
COL9A1	ITGA10
COL9A1	ITGA11
COL9A1	ITGB1
COL9A1	MAG
COL9A2	ITGA1
COL9A2	ITGA2
COL9A2	ITGA10
COL9A2	ITGA11
COL9A2	ITGB1
COL9A2	MAG
COL9A3	ITGA1
COL9A3	ITGA2
COL9A3	ITGA10
COL9A3	ITGA11
COL9A3	ITGB1
COL9A3	MAG
COL10A1	LAIR1
COL11A1	DDR1
COL11A1	ITGA2
COL11A1	ITGB1
COL11A1	SDC1
COL11A2	CD44
COL11A2	GP6
COL11A2	ITGA1
COL11A2	ITGA2
COL11A2	ITGA2B
COL11A2	ITGA3
COL11A2	ITGA4
COL11A2	ITGA5
COL11A2	ITGA6
COL11A2	ITGA7
COL11A2	ITGA8
COL11A2	ITGA9
COL11A2	ITGA10
COL11A2	ITGA11
COL11A2	ITGAV
COL11A2	ITGB1
COL11A2	ITGB3
COL11A2	ITGB4
COL11A2	ITGB5
COL11A2	ITGB6
COL11A2	ITGB7
COL11A2	ITGB8
COL11A2	SDC1
COL11A2	SDC2
COL11A2	SDC3
COL14A1	CD44
COL16A1	ITGA1
COL16A1	ITGA2
COL16A1	ITGA10
COL16A1	ITGB1
COL18A1	GPC1
COL18A1	GPC4
COL18A1	ITGA3
COL18A1	ITGA5
COL18A1	ITGAV
COL18A1	ITGB1
COL18A1	ITGB3
COL18A1	ITGB5
COL18A1	KDR
COL18A1	PTPRS
COLQ	MUSK
COMP	CD36
COMP	CD47
COMP	ITGA1
COMP	ITGA2
COMP	ITGA2B
COMP	ITGA3
COMP	ITGA4
COMP	ITGA5
COMP	ITGA6
COMP	ITGA7
COMP	ITGA8
COMP	ITGA9
COMP	ITGA10
COMP	ITGA11
COMP	ITGAV
COMP	ITGB1
COMP	ITGB3
COMP	ITGB4
COMP	ITGB5
COMP	ITGB6
COMP	ITGB7
COMP	ITGB8
COMP	LTBP1
COMP	SDC1
COMP	SDC2
COMP	SDC3
COPA	CD74
COPA	MTNR1B
COPA	NTRK1
COPA	P2RY6
CORT	ADRA2A
CORT	GHSR
CORT	GRM7
CORT	MRGPRX2
CORT	MTNR1A
CORT	SGK1
CORT	SSR1
CORT	SSR4
CORT	SSTR1
CORT	SSTR2
CORT	SSTR3
CORT	SSTR4
CORT	SSTR5
CPAMD8	SCTR
CP	PRKCD
CP	SLC40A1
CP	SMO
CRH	ADCYAP1R1
CRH	ADRB2
CRH	ADRB3
CRH	CRHR1
CRH	CRHR2
CRH	GPR20
CRH	GPR84
CRH	MAPK1
CRH	MC2R
CRH	PIK3CG
CRH	PTGS1
CRH	PTH1R
CRH	RAMP2
CRH	RAMP3
CRH	TPH1
CRH	TSHR
CRH	VIPR1
CRLF1	CNTFR
CRLF1	IL6ST
CRLF1	LIFR
CRLF2	JAK1
CRLF2	JAK2
CRLF2	JAK3
CRLF2	TYK2
CRP	OLR1
CRTAM	CADM1
CRTAM	ILDR2
CSF1	CELSR3
CSF1	CSF1R
CSF1	CSF2RA
CSF1	CSF3R
CSF1	GSK3B
CSF1	ITGAV
CSF1	ITGB3
CSF1	MAP2K1
CSF1	MSR1
CSF1	PAK1
CSF1	PLA2G4A
CSF1	SIRPA
CSF1	SLC7A1
CSF1	TNF
CSF1	VEGFA
CSF2RA	JAK1
CSF2RA	JAK2
CSF2RA	JAK3
CSF2RA	TYK2
CSF2	CCR1
CSF2	CD86
CSF2	CDH11
CSF2	CPE
CSF2	CSF1
CSF2	CSF1R
CSF2	CSF2RA
CSF2	CSF2RB
CSF2	CSF3R
CSF2	EPO
CSF2	FCER2A
CSF2	FLT1
CSF2	HDC
CSF2	IL3RA
CSF2	ITGA9
CSF2	ITGAL
CSF2	ITGB1
CSF2	JAK1
CSF2	JAK2
CSF2	LGALS3
CSF2	MAP2K1
CSF2	MAPK1
CSF2	MAPK3
CSF2	MCL1
CSF2	MMP1A
CSF2	MMP9
CSF2	MMP14
CSF2	MPO
CSF2	PIK3CG
CSF2	PLA2G4A
CSF2	PLA2G7
CSF2	PLAU
CSF2	PPARG
CSF2	PRKACA
CSF2	PRKACB
CSF2	SDC2
CSF2	STAT3
CSF2	TLR2
CSF2	TNF
CSF3R	CD244
CSF3R	JAK1
CSF3R	JAK2
CSF3R	JAK3
CSF3R	TYK2
CSF3	ACE
CSF3	BIRC3
CSF3	CSF1R
CSF3	CSF2RA
CSF3	CSF2RB
CSF3	CSF3R
CSF3	CXCL12
CSF3	FPR1
CSF3	JAK2
CSF3	MAPK3
CSF3	MMP9
CSF3	PLAUR
CSF3	STAT3
CSF3	TFRC
CSF3	TNF
CSH1	PRLR
CSHL1	GHR
CTF1	IL6ST
CTF1	LIFR
CTF1	PIK3CG
CTF1	SOS1
CTF1	TNF
CTHRC1	FZD3
CTHRC1	FZD5
CTHRC1	FZD6
CTHRC1	ROR2
CTLA4	CD28
CTLA4	CD80
CTLA4	CD86
CTLA4	ITGA1
CTLA4	ITGA2
CTLA4	ITGA3
CTLA4	ITGA4
CTLA4	ITGA5
CTLA4	ITGA8
CTLA4	ITGA9
CTLA4	ITGA10
CTLA4	ITGA11
CTLA4	ITGAD
CTLA4	ITGAE
CTLA4	ITGAL
CTLA4	ITGAM
CTLA4	ITGAV
CTLA4	ITGAX
CTLA4	ITGB1
CTLA4	ITGB2
CTLA4	ITGB3
CTLA4	ITGB4
CTLA4	ITGB5
CTLA4	ITGB6
CTLA4	ITGB7
CTLA4	ITGB8
CTSG	AGT
CTSG	C3
CTSG	CXCL12
CTSG	F2R
CTSG	F2RL1
CTSG	F2RL2
CTSG	F2RL3
CTSG	F8
CTSG	PARD3
CTSG	THBD
CUBN	LRP2
CX3CL1	CCR1
CX3CL1	CCR2
CX3CL1	CCR3
CX3CL1	CCR4
CX3CL1	CCR5
CX3CL1	CCR6
CX3CL1	CCR7
CX3CL1	CCR8
CX3CL1	CCR9
CX3CL1	CCR10
CX3CL1	CX3CR1
CX3CL1	CXCR1
CX3CL1	CXCR2
CX3CL1	CXCR3
CX3CL1	CXCR4
CX3CL1	CXCR5
CX3CL1	CXCR6
CX3CL1	ITGAV
CX3CL1	ITGB3
CX3CL1	PIK3R1
CX3CL1	XCR1
CXADR	CXADR
CXADR	JAML
CXCL1	ACKR1
CXCL1	ADRA2A
CXCL1	CCR1
CXCL1	CCR2
CXCL1	CCR3
CXCL1	CCR4
CXCL1	CCR5
CXCL1	CCR6
CXCL1	CCR7
CXCL1	CCR8
CXCL1	CCR9
CXCL1	CCR10
CXCL1	CX3CR1
CXCL1	CXCR1
CXCL1	CXCR2
CXCL1	CXCR3
CXCL1	CXCR4
CXCL1	CXCR5
CXCL1	CXCR6
CXCL1	DPP4
CXCL1	GRM7
CXCL1	MAPK3
CXCL1	MTNR1A
CXCL1	XCR1
CXCL2	ADRA2A
CXCL2	CCR1
CXCL2	CCR2
CXCL2	CCR3
CXCL2	CCR4
CXCL2	CCR5
CXCL2	CCR6
CXCL2	CCR7
CXCL2	CCR8
CXCL2	CCR9
CXCL2	CCR10
CXCL2	CX3CR1
CXCL2	CXCR1
CXCL2	CXCR2
CXCL2	CXCR3
CXCL2	CXCR4
CXCL2	CXCR5
CXCL2	CXCR6
CXCL2	GRM7
CXCL2	MTNR1A
CXCL2	XCR1
CXCL3	CXCR1
CXCL3	CXCR2
CXCL5	ACKR1
CXCL5	ADRA2A
CXCL5	CCR1
CXCL5	CCR2
CXCL5	CCR3
CXCL5	CCR4
CXCL5	CCR5
CXCL5	CCR6
CXCL5	CCR7
CXCL5	CCR8
CXCL5	CCR9
CXCL5	CCR10
CXCL5	CX3CR1
CXCL5	CXCR1
CXCL5	CXCR2
CXCL5	CXCR3
CXCL5	CXCR4
CXCL5	CXCR5
CXCL5	CXCR6
CXCL5	GRM7
CXCL5	MTNR1A
CXCL5	XCR1
CXCL6	CXCR1
CXCL6	CXCR2
CXCL8	ACKR1
CXCL8	CD79A
CXCL8	CXCR1
CXCL8	CXCR2
CXCL8	KDR
CXCL8	SDC1
CXCL8	SDC2
CXCL8	SDC3
CXCL9	CCR3
CXCL9	CXCR3
CXCL10	ADRA2A
CXCL10	CCR1
CXCL10	CCR2
CXCL10	CCR3
CXCL10	CCR4
CXCL10	CCR5
CXCL10	CCR6
CXCL10	CCR7
CXCL10	CCR8
CXCL10	CCR9
CXCL10	CCR10
CXCL10	CX3CR1
CXCL10	CXCR1
CXCL10	CXCR2
CXCL10	CXCR3
CXCL10	CXCR4
CXCL10	CXCR5
CXCL10	CXCR6
CXCL10	DPP4
CXCL10	GRM7
CXCL10	MAP2K3
CXCL10	MAP2K6
CXCL10	MTNR1A
CXCL10	SDC4
CXCL10	TLR4
CXCL10	XCR1
CXCL11	ACKR3
CXCL11	CCR3
CXCL11	CXCR3
CXCL12	ACKR3
CXCL12	ADRA2A
CXCL12	ADRB2
CXCL12	AGTR2
CXCL12	AVPR1A
CXCL12	CCR1
CXCL12	CCR2
CXCL12	CCR3
CXCL12	CCR4
CXCL12	CCR5
CXCL12	CCR6
CXCL12	CCR7
CXCL12	CCR8
CXCL12	CCR9
CXCL12	CCR10
CXCL12	CD4
CXCL12	CFTR
CXCL12	CHRM1
CXCL12	CX3CR1
CXCL12	CXCR1
CXCL12	CXCR2
CXCL12	CXCR3
CXCL12	CXCR4
CXCL12	CXCR5
CXCL12	CXCR6
CXCL12	DPP4
CXCL12	EPHB2
CXCL12	ESR2
CXCL12	FPR1
CXCL12	GNAI1
CXCL12	GNAI2
CXCL12	GNAI3
CXCL12	GNAQ
CXCL12	GRM7
CXCL12	GSK3B
CXCL12	HTR2C
CXCL12	ITGA4
CXCL12	ITGA5
CXCL12	ITGAV
CXCL12	ITGB1
CXCL12	ITGB3
CXCL12	JAK2
CXCL12	LCK
CXCL12	MAP2K1
CXCL12	MAPK1
CXCL12	MAPK3
CXCL12	MMP9
CXCL12	MMP13
CXCL12	MTNR1A
CXCL12	NOS2
CXCL12	NOS3
CXCL12	P2RY2
CXCL12	PIK3CA
CXCL12	PIK3CB
CXCL12	PIK3CD
CXCL12	PIK3CG
CXCL12	PIK3R1
CXCL12	PIK3R2
CXCL12	PIK3R3
CXCL12	PIK3R5
CXCL12	PLCB1
CXCL12	PLCG1
CXCL12	PRKCZ
CXCL12	PTGER1
CXCL12	PTK2
CXCL12	RAF1
CXCL12	ROBO1
CXCL12	ROCK1
CXCL12	RPS6KB1
CXCL12	SDC4
CXCL12	STAT3
CXCL12	XCR1
CXCL12	ZAP70
CXCL13	ACKR4
CXCL13	ADRA2A
CXCL13	CCR1
CXCL13	CCR2
CXCL13	CCR3
CXCL13	CCR4
CXCL13	CCR5
CXCL13	CCR6
CXCL13	CCR7
CXCL13	CCR8
CXCL13	CCR9
CXCL13	CCR10
CXCL13	CX3CR1
CXCL13	CXCR1
CXCL13	CXCR2
CXCL13	CXCR3
CXCL13	CXCR4
CXCL13	CXCR5
CXCL13	CXCR6
CXCL13	GRM7
CXCL13	HTR2A
CXCL13	MTNR1A
CXCL13	OPRD1
CXCL13	XCR1
CXCL14	CCR1
CXCL14	CCR2
CXCL14	CCR3
CXCL14	CCR4
CXCL14	CCR5
CXCL14	CCR6
CXCL14	CCR7
CXCL14	CCR8
CXCL14	CCR9
CXCL14	CCR10
CXCL14	CX3CR1
CXCL14	CXCR1
CXCL14	CXCR2
CXCL14	CXCR3
CXCL14	CXCR4
CXCL14	CXCR5
CXCL14	CXCR6
CXCL14	XCR1
CXCL16	CXCR6
CXCL17	CHEK1
CXCL17	GPR35
CYTL1	CCR2
DAG1	LAMA4
DBP	NR1I2
DCN	EGFR
DCN	ERBB2
DCN	ERBB3
DCN	ERBB4
DCN	IGF1R
DCN	KDR
DCN	LRP1
DCN	MET
DCN	TGFB1
DCN	TLR2
DCN	TLR4
DCN	VEGFA
DDR1	BCR
DDR1	CAMKK1
DDR1	CDK1
DDR1	CDK2
DDR1	CHEK1
DDR1	PHB2
DDR1	PLCG1
DDR1	PRKACA
DDR1	PTGS2
DDR1	RGS2
DDR1	RPS6KA2
DDR1	TM4SF1
DDR1	TTR
DDR1	XPO1
DEFA3	CD4
DEFB1	CCR6
DEFB4A	CCR6
DEFB4A	TLR4
DEFB4B	CCR6
DEFB103A	CCR6
DEFB103B	CCR2
DEFB103B	CCR6
DEFB106A	CCR2
DHH	BOC
DHH	CDON
DHH	HHIP
DHH	PTCH1
DHH	PTCH2
DHH	SMO
DKK1	FZD1
DKK1	FZD8
DKK1	KREMEN1
DKK1	KREMEN2
DKK1	LRP1
DKK1	LRP4
DKK1	LRP5
DKK1	LRP6
DKK1	WNT2
DKK1	WNT3A
DKK1	WNT6
DKK2	KREMEN1
DKK2	KREMEN2
DKK2	LRP5
DKK2	LRP6
DKK2	WNT2
DKK2	WNT3A
DKK2	WNT6
DKK3	ABCB1A
DKK3	KREMEN1
DKK4	KREMEN1
DKK4	KREMEN2
DKK4	LRP5
DKK4	LRP6
DKK4	VDR
DKK4	WNT2
DKK4	WNT3A
DKK4	WNT6
DLK1	NOTCH1
DLK1	NOTCH2
DLK1	NOTCH3
DLK1	NOTCH4
DLK2	NOTCH1
DLL1	NOTCH1
DLL1	NOTCH2
DLL1	NOTCH3
DLL1	NOTCH4
DLL1	STAT3
DLL3	NOTCH1
DLL3	NOTCH2
DLL3	NOTCH3
DLL3	NOTCH4
DLL4	NOTCH1
DLL4	NOTCH2
DLL4	NOTCH3
DLL4	NOTCH4
DMP1	ITGB3
DNAJB11	PRTG
DPP4	ADA
DPP4	CXCL12
DPP4	PYY
DPP4	TGFB1
DRAXIN	DCC
DRAXIN	WNT2
DRAXIN	WNT3A
DRAXIN	WNT6
DSC1	DSG1
DSC1	DSG1A
DSC1	DSG2
DSC1	DSG3
DSC1	DSG4
DSC2	DSG1
DSC2	DSG1A
DSC2	DSG2
DSC2	DSG3
DSC2	DSG4
DSC3	DSG1
DSC3	DSG1A
DSC3	DSG2
DSC3	DSG3
DSC3	DSG4
DSCAM	DCC
DSG1A	DSC3
DSG1	DSC1
DSG1	DSC3
DSG2	DSC1
DSG2	DSC3
DSPP	ITGAV
DSPP	ITGB1
DSPP	ITGB6
DUSP18	ITGA1
DUSP18	ITGA2
DUSP18	ITGA3
DUSP18	ITGA6
DUSP18	ITGA7
DUSP18	ITGB1
DUSP18	ITGB4
DUSP18	ITGB8
DUSP18	MAPK8
DUSP18	RPSA
EAR5	TLR2
EBI3	CANX
EBI3	IL6ST
EBI3	IL12RB2
EBI3	IL27RA
EBI3	STAT3
ECM1	CACHD1
ECM1	ITGB4
ECM1	LTK
ECM1	PKM
ECM1	PTK2
EDA	EDA2R
EDA	EDAR
EDIL3	ITGAV
EDIL3	ITGB3
EDIL3	ITGB5
EDIL3	PTK2
EDN1	ADCY1
EDN1	ADCY2
EDN1	ADCY3
EDN1	ADCY4
EDN1	ADCY5
EDN1	ADCY6
EDN1	ADCY8
EDN1	ADCY9
EDN1	ADGRL4
EDN1	ADRB2
EDN1	AGTR2
EDN1	AR
EDN1	CASP8
EDN1	CCR3
EDN1	CCR5
EDN1	CFTR
EDN1	CHRM1
EDN1	CXCR4
EDN1	CYSLTR1
EDN1	CYSLTR2
EDN1	ECE1
EDN1	EDNRA
EDN1	EDNRB
EDN1	EGFR
EDN1	FPR1
EDN1	HDAC5
EDN1	HTR2C
EDN1	ILK
EDN1	JAK2
EDN1	KCNK3
EDN1	KEL
EDN1	MAPK1
EDN1	MAPK3
EDN1	MAPK8
EDN1	MAPK14
EDN1	MCAM
EDN1	MMP1A
EDN1	NOS2
EDN1	NOX1
EDN1	NPR3
EDN1	P2RY2
EDN1	PIK3CG
EDN1	PLA2G1B
EDN1	PLA2G4A
EDN1	PLCB1
EDN1	PLCG1
EDN1	PRKD1
EDN1	PTGER1
EDN1	PTGS1
EDN1	PTK2
EDN1	PTK2B
EDN1	REN1
EDN1	RPS6KB1
EDN1	SLC9A1
EDN1	SLC9A3
EDN1	TGFB1
EDN1	TH
EDN2	EDNRA
EDN2	EDNRB
EDN2	KEL
EDN3	EDNRA
EDN3	EDNRB
EDN3	KEL
EFEMP1	EGFR
EFEMP2	LINGO1
EFNA1	EPHA1
EFNA1	EPHA2
EFNA1	EPHA3
EFNA1	EPHA4
EFNA1	EPHA5
EFNA1	EPHA6
EFNA1	EPHA7
EFNA1	EPHA8
EFNA1	EPHA10
EFNA1	EPHB1
EFNA1	EPHB6
EFNA1	PTK2
EFNA2	EPHA1
EFNA2	EPHA2
EFNA2	EPHA3
EFNA2	EPHA4
EFNA2	EPHA5
EFNA2	EPHA6
EFNA2	EPHA7
EFNA2	EPHA8
EFNA2	EPHA10
EFNA3	EPHA1
EFNA3	EPHA2
EFNA3	EPHA3
EFNA3	EPHA4
